gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000160191	76934.80150485839	3.07229138641135	0.15560265616075739	19.744466207808696	8.950565175766057e-87	2.049679425250427e-84
ENSG00000154734	22864.867157334716	3.44231826542817	0.17970537458840763	19.155343980737154	8.734633756681371e-82	1.000115565140017e-79
ENSG00000154723	7343.846029743874	2.5826305413029607	0.16419336643518	15.729201473693685	9.540668387271441e-56	7.282710202283866e-54
ENSG00000180509	30231.36842356747	2.94406360113783	0.20037533943884625	14.692744173922392	7.174829012226428e-49	4.10758960949963e-47
ENSG00000183145	9994.683065200175	2.8914438633434285	0.2491566307422109	11.604924399283002	3.8903127998787694e-31	1.7817632623444762e-29
ENSG00000276289	11795.515150047873	2.8603960341619055	0.4650076126711101	6.151288615967244	7.685591136590166e-10	2.9333339504652467e-8
ENSG00000277277	724.4974436121773	0.9286144378667424	0.2638273098510343	3.519781323590302	4.319027313610936e-4	0.014129389354527205
ENSG00000185437	2256.9105460855403	0.5160837763024353	0.19126083171667316	2.6983244382568774	0.0069689485418404085	0.1994861520101817
ENSG00000160188	1876.1676780934831	-0.5370970059553722	0.21933221396596728	-2.448783041230373	0.014333975993270843	0.34805980331255254
ENSG00000154719	1373.401747677392	-0.5881489337423862	0.24227593534965108	-2.427599476165775	0.015199118048583081	0.34805980331255254
ENSG00000157557	3474.1845822354626	-0.49043535322052867	0.21039551627633019	-2.3310161827612266	0.019752506382100854	0.3832549126633543
ENSG00000160207	885.4148766770154	0.63358220562557	0.27436579936188593	2.309260873983353	0.020929109406284816	0.3832549126633543
ENSG00000177692	2181.316740126666	0.45985670575734905	0.20040939546473815	2.294586562126826	0.02175682910315985	0.3832549126633543
ENSG00000186930	103.43048888672078	-1.1265579751461514	0.5640566996802137	-1.9972424328703875	0.04579885357179639	0.7003811559038327
ENSG00000205929	1354.5915196209046	0.4733266845028453	0.23707491935615005	1.9965278730804157	0.04587649492819864	0.7003811559038327
ENSG00000184012	5522.8883540702545	-0.3962989832789675	0.2085824383380255	-1.8999633259475635	0.05743793259534932	0.804725412659564
