gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000159140	73373.93600416968	3.004585991015974	0.16093409141642018	18.669667592316085	8.73950070779353e-78	2.0013456620847182e-75
ENSG00000197381	102057.03163026871	3.787805758102087	0.22047121400889924	17.180500298552325	3.716918024119148e-66	4.255871137616425e-64
ENSG00000154734	21831.09858925108	3.1735289222014846	0.21519040724855082	14.747538994784149	3.190898562574519e-49	2.4357192360985494e-47
ENSG00000142168	5867.909139011966	2.793041026053811	0.1961679253461395	14.238010730477336	5.322054739085935e-46	3.046876338126698e-44
ENSG00000142185	42693.84711878948	2.7274199997806736	0.19200810950208544	14.204712534555998	8.565341172247007e-46	3.922926256889129e-44
ENSG00000154727	20692.297308551217	3.1393843507060595	0.22958268772125412	13.674307857732359	1.4457639053483814e-42	5.517998905412989e-41
ENSG00000154639	3913.722591435494	-0.6650134148078855	0.20752676965440606	-3.2044705168173295	0.00135311147998603	0.04426607555954298
ENSG00000171587	6326.851931413433	-0.640082563379455	0.22199317863793047	-2.883343386075055	0.00393478252962028	0.11263314991038052
ENSG00000280433	2764.1965409373115	-0.5518717382975465	0.20079219076746727	-2.748472120296034	0.005987372657720043	0.1523453709575433
ENSG00000142207	3839.551149788895	-0.5236671776591769	0.19833566402929564	-2.640307683553208	0.00828307889936925	0.1739958709987528
ENSG00000184221	1229.7924125147074	-0.6123753482311504	0.23220137693998322	-2.63725976263022	0.008357880266315638	0.1739958709987528
ENSG00000159228	2044.8656259679692	-0.43287592372242384	0.18361236333993872	-2.3575532488572146	0.018395816783116185	0.32932051918033245
ENSG00000160208	4095.7437984495364	-0.47867928060519077	0.2042093399800147	-2.344061641118068	0.01907501857693886	0.32932051918033245
ENSG00000160183	7280.344908601902	0.42971985205904306	0.18695285084589142	2.298546666256878	0.021530695060417358	0.32932051918033245
ENSG00000249624	1766.3906755414216	-0.6093026938643783	0.26516387767976374	-2.297834453153639	0.021571213046746664	0.32932051918033245
ENSG00000279493	200.94420924764628	-1.0060208250351694	0.442675869846709	-2.2725901580845984	0.023050889283187628	0.3299158528656229
ENSG00000160213	3578.905806816341	-0.41645520896121985	0.18659453798828082	-2.2318724516329387	0.02562339409521578	0.34516219104731843
ENSG00000285815	1007.0450096479212	0.525200842576439	0.24140368713430843	2.1756123479764247	0.029584259243915053	0.37637752038091926
ENSG00000182871	8658.776893069853	-0.3580964544507191	0.17728530493126426	-2.019887968659092	0.04339500954234912	0.5197925679418868
ENSG00000186925	131.42258799321954	0.8720014858169759	0.43900387459473256	1.9863184274215486	0.04699797777809239	0.5197925679418868
ENSG00000276612	509.0505069830857	-0.5506010988622421	0.27856202936088387	-1.9765834565662392	0.04808873366388028	0.5197925679418868
ENSG00000215454	1153.2192471029377	-0.532183394318363	0.2724888353768898	-1.9530466031104714	0.05081407326979863	0.5197925679418868
ENSG00000142149	3507.635131197731	-0.5293560746965084	0.27646914761087327	-1.9147021621434959	0.05553049769823323	0.5197925679418868
ENSG00000154654	5512.081322191427	-0.38550834542877976	0.20155711542869745	-1.9126506380527988	0.055792792399817465	0.5197925679418868
ENSG00000159110	5957.765928450204	0.3196367802206447	0.16776518904208898	1.9052628381711185	0.05674591353077367	0.5197925679418868
ENSG00000276076	1289.191639072281	0.45280438358206176	0.24154847881806504	1.8745900855915356	0.06084913817715092	0.5355716835455728
ENSG00000159261	2734.120042798738	0.3657478017799285	0.19683310349255176	1.8581620433260533	0.06314600635690161	0.5355716835455728
ENSG00000156239	3377.8129066109404	0.33318104490978934	0.18792178189655684	1.7729772544046636	0.07623247596950877	0.5875851398809641
ENSG00000160182	189.5062039778805	0.6252210654549206	0.36231774524074195	1.7256153574247175	0.08441663462818189	0.5875851398809641
ENSG00000159197	423.6302989329788	0.5950484452159128	0.34680798756790915	1.7157864482558818	0.08620113540641473	0.5875851398809641
ENSG00000185272	2717.8814065791294	0.3279983309109952	0.19121738073043398	1.7153165138967477	0.08628721249267704	0.5875851398809641
ENSG00000156282	376.4159388875962	0.5974900547856795	0.3488502599980962	1.7127407466714808	0.08676024533994882	0.5875851398809641
ENSG00000184012	4854.136653591682	-0.31656198327216967	0.186108793066465	-1.7009512450017124	0.08895214270979335	0.5875851398809641
ENSG00000241837	2872.459745694527	0.3816467444269258	0.22465310872699404	1.6988269006805319	0.08935180345557638	0.5875851398809641
ENSG00000159086	6503.034720838446	-0.301204707286998	0.1775527144003627	-1.6964241200380248	0.08980558906477618	0.5875851398809641
ENSG00000198390	206.53159432452193	-0.5946286831672707	0.36041837309207764	-1.649828997522716	0.09897791611265445	0.6153265603453079
ENSG00000160305	13678.090191058116	-0.28780026762276634	0.17692072773657	-1.626718764413477	0.10379684160317328	0.6153265603453079
ENSG00000159263	4147.702176963085	0.26939086488634295	0.16614734740588272	1.6213973264842187	0.10493245377766215	0.6153265603453079
ENSG00000278961	1803.7769378878274	0.38142465684588794	0.2357843109649844	1.6176846342525824	0.10573057911323833	0.6153265603453079
ENSG00000157557	3141.728501509074	0.33004936677318264	0.206791234783236	1.5960510469370186	0.11047739684921312	0.6153265603453079
ENSG00000157554	17457.091442582816	-0.25181452572340307	0.1579111897165863	-1.5946591636435095	0.11078847457795765	0.6153265603453079
ENSG00000186971	270.87896551771223	0.5919418896906253	0.373349085413667	1.5854917363323917	0.11285465298909576	0.6153265603453079
ENSG00000231068	85.36817091880309	0.8530083556092327	0.5485275314300875	1.5550875876463692	0.11992521069212321	0.6271265644514323
ENSG00000275464	3733.152414408303	-0.29978976176794353	0.19309900520549955	-1.5525184163890522	0.12053822961803376	0.6271265644514323
ENSG00000141959	9774.822625294104	-0.8533553068842681	0.5536456985721827	-1.5413382766000305	0.12323447773063081	0.6271265644514323
ENSG00000184724	192.61807288172474	-0.6612945021686867	0.432385805376128	-1.5294084448341994	0.12616322023749912	0.6280734224866804
ENSG00000221864	184.78506035873232	0.5764112427907074	0.3814632465889413	1.511053156352541	0.1307749082002634	0.6371798718693685
ENSG00000142197	3991.950882926535	0.3617342902208909	0.2548587321205081	1.419352153293486	0.1557963743045056	0.7211471720384558
ENSG00000160190	3834.1735443251864	0.303400669280465	0.21394554979135355	1.4181209638450105	0.15615545172183162	0.7211471720384558
ENSG00000187005	152.27412741721548	0.6103426405993077	0.43174013702974606	1.41368056442076	0.15745571441887682	0.7211471720384558
ENSG00000160284	1227.8321320023576	0.37191160995778116	0.2668648120218159	1.3936330051913244	0.16342845644050083	0.7338258142132292
ENSG00000244025	154.19746491616078	-0.5638461827637685	0.41536826412081357	-1.3574609123237418	0.17463480515246527	0.7690648149983567
ENSG00000198862	9993.712760732928	-0.2207717873561937	0.1657050122137072	-1.3323181019501555	0.18275568123857577	0.7711738914487415
ENSG00000184787	5264.041648149306	-0.2154907633055954	0.1627842367716575	-1.3237815133652715	0.18557561750838403	0.7711738914487415
ENSG00000186930	103.15306557969575	-0.6536524217526157	0.4986449978666706	-1.3108572723061618	0.18990598874173498	0.7711738914487415
ENSG00000183036	848.9824998827659	0.2969890339661256	0.2272173428176842	1.3070702714995888	0.1911888466853676	0.7711738914487415
ENSG00000154640	1741.1990972399506	-0.23775549154096756	0.1822121963903249	-1.3048275376235567	0.19195157996759069	0.7711738914487415
ENSG00000177692	2109.5350665916576	0.2462983946131595	0.1935449023612734	1.2725646173486695	0.20317258086689335	0.80218139687101
ENSG00000160282	4552.959895417049	-0.22607508300187135	0.17910840697313044	-1.2622248548935326	0.20686788749279572	0.8029279023025461
ENSG00000277277	529.8587096454631	-0.3876254654703806	0.31537139475575193	-1.2291078769860782	0.21903136221685413	0.83596969912766
ENSG00000159082	14490.939800853723	-0.23424399660672054	0.19694968362847157	-1.189359598305329	0.23429819208347752	0.879578458805186
ENSG00000275895	6979.817225109465	-0.18845431275638913	0.1619141784393455	-1.1639148255752403	0.24445853082495786	0.9029194122405702
ENSG00000160200	8383.839500130065	-0.21968296890062153	0.1904557175638244	-1.1534595637802403	0.24872180552008702	0.9040840232396814
ENSG00000160299	9312.94102234857	0.20858051142673126	0.1823778846443611	1.143672171839615	0.2527596183464407	0.9044055093958581
ENSG00000183844	2658.6307932511213	-0.21940656124867655	0.1979839571684646	-1.1082037372451519	0.2677738371835845	0.9226666017488688
ENSG00000244624	89.94674261857739	0.6156377021353239	0.5669398512476318	1.085895974291674	0.277525018187532	0.9226666017488688
ENSG00000154646	1606.5682742478625	-0.22481992152742905	0.20848264767988264	-1.0783627511898817	0.28087190317191324	0.9226666017488688
ENSG00000273590	3477.274788303927	-0.19184534519494886	0.17973730091449358	-1.0673652281348958	0.285806943816995	0.9226666017488688
ENSG00000160221	5377.050598471602	-0.17906324251489397	0.1726969417309025	-1.036864004192451	0.29979924161762467	0.9226666017488688
ENSG00000157540	24270.178395872637	-0.15449569556032997	0.14916798984067617	-1.035716146107112	0.3003345874970924	0.9226666017488688
ENSG00000175894	3850.653573789486	0.2165544290710202	0.21110285830109474	1.025824239490637	0.3049744383234735	0.9226666017488688
ENSG00000243489	334.2114740793024	-0.33390222069177816	0.3289615504186911	-1.0150189901123665	0.31009677533088176	0.9226666017488688
ENSG00000160207	1242.55995569766	0.2442751906832935	0.24495058851025384	0.997242718088297	0.31864671047182536	0.9226666017488688
ENSG00000160256	1331.9580424375417	0.25168146189260626	0.2534299619892691	0.9931006575428644	0.32066090358816235	0.9226666017488688
ENSG00000206104	88.58801235467453	-0.5174091563509648	0.522336662903431	-0.9905664164466719	0.3218973432167248	0.9226666017488688
ENSG00000188992	1868.3230363833452	-0.23804014648655142	0.24587708899836938	-0.9681265849382578	0.3329811542391882	0.9226666017488688
ENSG00000205670	2056.8303972099498	-0.20655627394460227	0.21473453120615857	-0.9619145685809393	0.33609251980502913	0.9226666017488688
ENSG00000182240	6998.968489593663	0.16672134564753507	0.17392056009422444	0.958606305989418	0.3377571145757871	0.9226666017488688
ENSG00000184900	2908.4584078055864	-0.18101621423827385	0.1914546758934311	-0.9454781576556136	0.3444148168572215	0.9226666017488688
ENSG00000159231	350.7926750596247	0.2796518442123212	0.2969967629105738	0.9415989638126958	0.34639800045348695	0.9226666017488688
ENSG00000142173	5390.028123740842	0.2066921172311859	0.22133134465846835	0.9338583179446548	0.3503769823184437	0.9226666017488688
ENSG00000212938	209.7300980352908	0.3443470126596653	0.3694485264785504	0.9320568035332454	0.3513071702610829	0.9226666017488688
ENSG00000198743	6480.928418943916	0.19247075283692608	0.208767662599253	0.9219375761579982	0.35656113755769986	0.9226666017488688
ENSG00000160216	12543.573311662118	-0.16887586248933364	0.1834035111441099	-0.9207886012424205	0.35716080732419414	0.9226666017488688
ENSG00000160209	13297.157973455829	0.1512178172885701	0.16427693669998503	0.9205054606340481	0.35730868076713573	0.9226666017488688
ENSG00000187766	359.02041219794654	-0.303014938717472	0.3353803810937583	-0.903496315822844	0.3662625426855591	0.9226666017488688
ENSG00000160193	3562.85958383676	0.1651360668762159	0.1827918403983997	0.9034104942337547	0.3663080724017419	0.9226666017488688
ENSG00000206102	93.6206702491354	0.5388643773876786	0.602045582334127	0.8950557784985395	0.3707572715448065	0.9226666017488688
ENSG00000186970	210.95577782480908	-0.33537362315207975	0.37865413702753575	-0.885699086202487	0.37577970087146106	0.9226666017488688
ENSG00000159131	9146.386930722412	-0.16255869741922446	0.18400991180991502	-0.8834235928940068	0.3770074482447665	0.9226666017488688
ENSG00000154736	2360.4590619885817	-0.23012603187276573	0.26802108296019683	-0.8586116783467411	0.39055479286420375	0.9226666017488688
ENSG00000183145	1975.9264219917754	0.16702086143444633	0.1966833542409289	0.8491865622235258	0.3957774893935844	0.9226666017488688
ENSG00000186980	67.80113796419369	0.5109577209104564	0.6027648758411155	0.8476899391283397	0.39661067086218427	0.9226666017488688
ENSG00000197683	339.0635319261843	-0.27759124895754506	0.3321531597182162	-0.8357326758325617	0.4033053084706524	0.9226666017488688
ENSG00000154721	4581.072410343343	0.20363344662418079	0.24442459104618325	0.8331135821996932	0.4047806741801327	0.9226666017488688
ENSG00000160226	4135.735136325861	0.14626821337724574	0.1756864571209803	0.8325525813098006	0.4050971116530323	0.9226666017488688
ENSG00000157551	12032.337469143691	-0.1255247914569175	0.15166638776260527	-0.8276375095937162	0.40787581886225044	0.9226666017488688
ENSG00000166351	1420.9885023582979	0.17895449071346176	0.21918918630760462	0.8164385010413858	0.4142493838392621	0.9226666017488688
ENSG00000160199	5917.9893851030165	-0.1395531874387708	0.1715062126913237	-0.8136917330798864	0.4158215712470768	0.9226666017488688
ENSG00000159256	5670.776883681537	-0.14450926976170578	0.17809359107496792	-0.8114231898489546	0.4171226863098444	0.9226666017488688
ENSG00000183570	7438.236466438217	-0.14392810343147575	0.17775815401746387	-0.8096849577844711	0.41812126551281475	0.9226666017488688
ENSG00000160233	1585.9866162966437	0.20108526732468596	0.24866464395634888	0.8086604678708763	0.4187104730725991	0.9226666017488688
ENSG00000166979	5991.074505459954	-0.1516648907109868	0.18864748436169532	-0.8039592535472061	0.42142050758906224	0.9226666017488688
ENSG00000180509	6636.442714308343	0.16035553508658604	0.1995525032191584	0.8035756630448062	0.4216420830394429	0.9226666017488688
ENSG00000160255	11811.76464398993	-0.12607113390912494	0.15855445357967138	-0.795128304899843	0.42653887125348633	0.9226666017488688
