baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gene
2301.0066993991254	-0.3634476035632777	0.24734188428710707	-1.4694139029902376	0.14172055861643734	0.7375910891628216	ENSG00000142166
3482.9520124829305	-0.24153044838014126	0.1712781783509065	-1.410164743142616	0.15849104369411138	0.7722983379043487	ENSG00000160214
629.2609611189142	0.4816767998505859	0.34761805291868947	1.3856495536014461	0.16585393906579585	0.7722983379043487	ENSG00000272804
100.45988140213412	-0.7289066685442279	0.5331890919754344	-1.3670697310098212	0.17160344981335657	0.7722983379043487	ENSG00000186924
5620.240947607161	0.29745132195822227	0.22006433566616054	1.3516561920758412	0.1764853253846635	0.7722983379043487	ENSG00000155307
343.76270417895836	0.5203135650451234	0.3863077445153893	1.3468887756776404	0.17801605704290807	0.7722983379043487	ENSG00000159231
7442.724888293382	-0.20559411195961966	0.15266990379224002	-1.346657768510821	0.1780904795388677	0.7722983379043487	ENSG00000160298
2710.4778959077757	0.2563896657714999	0.19062190250278482	1.3450168233828967	0.1786198017690188	0.7722983379043487	ENSG00000184900
976.4911432839754	-0.36138794862112517	0.26974032552677485	-1.339762410071138	0.18032260011342602	0.7722983379043487	ENSG00000276076
3058.541617767719	-0.2917274879329546	0.2178431343294294	-1.339163103904826	0.18051758089879968	0.7722983379043487	ENSG00000160194
10401.304124464588	-0.2164478828911822	0.16537107574519694	-1.308861794094417	0.19058117039693528	0.7722983379043487	ENSG00000157551
184.68662142792664	-0.5644869212929361	0.4328354885244501	-1.3041604403032891	0.19217888487473403	0.7722983379043487	ENSG00000206107
10180.96179272295	0.23350072238489025	0.18101665639380593	1.2899405338528849	0.19707130580495089	0.7722983379043487	ENSG00000159200
688.3280994278472	0.332130028496644	0.25760040548225616	1.2893226152919295	0.19728595188430845	0.7722983379043487	ENSG00000160181
799.4864603363001	-0.38534386171626656	0.2989494651750435	-1.2889933136044804	0.19740041113098505	0.7722983379043487	ENSG00000160180
2680.939674793765	-0.37435877395373457	0.29214558620958986	-1.2814117057553753	0.20004909471894355	0.7722983379043487	ENSG00000154736
2308.9265438949355	-0.26979776726978133	0.21196324113121187	-1.272851678573683	0.20307067890887706	0.7722983379043487	ENSG00000177692
140.65083483192672	-0.5877282892509331	0.4658757199519291	-1.261555955978082	0.20710861314476112	0.7722983379043487	ENSG00000186965
2797.768320411758	0.2544978110220216	0.20333267217176385	1.2516326486234164	0.21070375220222365	0.7722983379043487	ENSG00000159261
116.56890342141942	-0.6542732933213677	0.5247568779370284	-1.2468122302531908	0.21246635496931862	0.7722983379043487	ENSG00000184032
9559.922827979091	-0.19545637519420084	0.1593054894243355	-1.2269280606744926	0.2198496307587421	0.7866279695749244	ENSG00000160310
5424.804979856051	0.24284869077851715	0.1994215789258127	1.2177653596297113	0.22331315156262543	0.7866279695749244	ENSG00000160223
7463.998982774678	-0.24935155482618082	0.2067922258789451	-1.2058071997936213	0.22789183877085728	0.7866279695749244	ENSG00000183778
7674.364280733031	-0.19762207991323222	0.1646884073893058	-1.1999756573398317	0.23014879459179013	0.7866279695749244	ENSG00000205758
338.5649718072524	-0.42416746900552027	0.35903492198002884	-1.1814100607993625	0.23743986322393829	0.7996136570335569	ENSG00000249209
13809.727284038512	0.2211927836192601	0.1889570765091431	1.1705980411300299	0.24176038508645004	0.8023641765912617	ENSG00000160305
2949.4595642609165	0.3023369321966274	0.2620589126165111	1.1536983389649407	0.24862386514176404	0.8088484529438521	ENSG00000280433
174.9860260862549	-0.48319940914505227	0.4219606522035401	-1.1451290697881769	0.25215569514141395	0.8088484529438521	ENSG00000279493
5324.115636655877	0.19046534964063797	0.16708335652301187	1.1399420840244239	0.2543104306199011	0.8088484529438521	ENSG00000184787
1715.5422130917739	-0.2619142794542596	0.23757179607106682	-1.1024636921796518	0.2702601347997181	0.8478023406730884	ENSG00000160202
3347.7064755153383	-0.27966111464355686	0.25723613353519653	-1.087176637279428	0.27695875369530804	0.857075062111156	ENSG00000160208
7086.422144021756	0.2160902406830173	0.2013502216897302	1.07320587417083	0.2831787556812855	0.860686935890339	ENSG00000159267
17832.667039332584	0.1982106546037886	0.18563762559742147	1.0677288829023988	0.28564282588500334	0.860686935890339	ENSG00000197381
1274.373130171505	0.38048419381948745	0.36171584177044364	1.0518870059911691	0.29285139423558326	0.8679666363911634	ENSG00000166265
136.79764517540144	0.5276697924937289	0.5066999178618067	1.0413851944567345	0.29769681115043256	0.8679666363911634	ENSG00000232263
8060.907102355871	-0.16502697018261359	0.15903799696124368	-1.0376574990618712	0.29942953831834895	0.8679666363911634	ENSG00000157538
1542.4455499199075	0.21277046984716189	0.2121777037295255	1.0027937248222463	0.31596039717868313	0.8996916297208606	ENSG00000142182
6958.932879052541	0.17758582158912695	0.1786966652743345	0.9937836350583141	0.32032821498167663	0.8996916297208606	ENSG00000160200
474.3746685779813	-0.34662051289798057	0.3510370465759729	-0.9874186108814687	0.3234374644040136	0.8996916297208606	ENSG00000205445
7597.701000329096	0.19874795287372943	0.20238649673919845	0.9820218051891191	0.32608910596869617	0.8996916297208606	ENSG00000155313
3580.6335835164923	-0.22262562433380823	0.23101336837084574	-0.9636915209877696	0.3352006065936847	0.9028547806905151	ENSG00000183255
144.92551931005437	0.5127977582819849	0.5403838124269654	0.9489509983263815	0.34264553494759487	0.9028547806905151	ENSG00000187026
4332.273170194077	0.22977069706389217	0.2421894482075686	0.9487229884060311	0.34276151891452866	0.9028547806905151	ENSG00000159263
2283.155629840184	0.19602485630667804	0.21010198723965265	0.9329985826506365	0.3508207001525733	0.9028547806905151	ENSG00000205927
100.65615135854473	-0.4941378912601165	0.5325473392346965	-0.9278759930905357	0.3534718986789251	0.9028547806905151	ENSG00000206106
142.67114613148212	0.4700477534578658	0.5109655751351485	0.9199205902149864	0.3576142581225922	0.9028547806905151	ENSG00000244362
5862.619061736919	-0.14083916756620005	0.153939381549299	-0.9149001779060439	0.36024403666501975	0.9028547806905151	ENSG00000142173
247.63344346131447	0.42173321445639955	0.4712811756114677	0.894865393062259	0.37085904833167804	0.9028547806905151	ENSG00000198390
2657.7756558327515	0.15756105344481883	0.17623001317766018	0.8940648111169299	0.37128721546915067	0.9028547806905151	ENSG00000159128
96.60624741283446	0.4762583714180431	0.5443870060792092	0.8748525701378456	0.38165412894088213	0.9028547806905151	ENSG00000186967
1800.0650896552652	-0.16942205739491853	0.19461187729623272	-0.8705638101267018	0.3839923638246944	0.9028547806905151	ENSG00000154640
93.82071117376432	0.46118995933375173	0.5309822517032113	0.8685600278623447	0.38508782579816225	0.9028547806905151	ENSG00000186930
9173.023374511482	-0.13005949175458026	0.1505782312074681	-0.8637336931882476	0.3877342001282206	0.9028547806905151	ENSG00000185917
66.52024679601968	0.48418458772118667	0.563319776209744	0.8595199532652436	0.3900537164028754	0.9028547806905151	ENSG00000231068
1541.7183618798485	0.20828510678588488	0.24333179240137687	0.8559716127940967	0.39201348149643145	0.9028547806905151	ENSG00000154646
3146.453070991679	-0.15279171804368974	0.17872670569561155	-0.8548902496077361	0.39261190896505377	0.9028547806905151	ENSG00000273590
2988.0952561127565	-0.2312349481938229	0.27142871589965134	-0.8519177767444168	0.3942597295591769	0.9028547806905151	ENSG00000154639
10330.09641215979	0.12896555967267834	0.1572514094724649	0.8201233941579424	0.412145767087605	0.9344691154758568	ENSG00000141959
12849.252178735433	-0.15787229878857775	0.1944261261828989	-0.8119911757130082	0.41679669494309174	0.9357494425683138	ENSG00000159216
198.44595772851702	-0.2888214980246762	0.3635851681016655	-0.7943709572440977	0.4269795065552298	0.9371669128467712	ENSG00000187005
95.34023586429993	-0.41959116894277615	0.5338270504983837	-0.7860058207073688	0.43186407707703334	0.9371669128467712	ENSG00000186925
7363.140860840947	-0.12543898834427847	0.15987750287198216	-0.7845943681314597	0.43269143313591946	0.9371669128467712	ENSG00000183570
2549.7789478289014	0.150410486183209	0.19216645090925408	0.7827093931928665	0.4337977849858417	0.9371669128467712	ENSG00000185272
17730.608493812935	-0.13980313311687348	0.18125367121459807	-0.7713120080825917	0.440522016466326	0.9397406003154297	ENSG00000185658
1446.2024553203614	0.1738695369657837	0.2267449311826582	0.7668067200396209	0.44319644032343414	0.9397406003154297	ENSG00000242220
930.1200221954149	0.19015946958627136	0.25068007023913624	0.7585743430056835	0.4481072254921987	0.9414362810799405	ENSG00000160307
477.1018599281516	-0.29009842659632135	0.3875176750929138	-0.74860695457766	0.4540941391625156	0.9423033838129508	ENSG00000277277
431.5217560264266	-0.27065239620255616	0.36735969509306354	-0.7367503833919276	0.4612741612719196	0.9423033838129508	ENSG00000189169
9292.884840608633	-0.20006796508928446	0.2734850756660284	-0.7315498463748029	0.4644433696224762	0.9423033838129508	ENSG00000160294
1936.5832434385097	-0.1528872599633789	0.2106913909575461	-0.7256455010740585	0.4680561196120277	0.9423033838129508	ENSG00000160188
209.56369408312526	0.32301547744318593	0.4506334945383774	0.7168030813468014	0.47349561016973957	0.9423033838129508	ENSG00000184724
3445.310856849866	0.14383153802653112	0.20115996361891098	0.7150107578017556	0.47460239589473974	0.9423033838129508	ENSG00000154727
610.3674300893783	-0.2148604318282426	0.3031139019276286	-0.7088438717652172	0.47842136925027395	0.9423033838129508	ENSG00000265590
3775.170569060268	-0.18672117844402805	0.26726227316209394	-0.6986439808164847	0.4847745508793346	0.9423033838129508	ENSG00000241945
5180.832714400198	-0.11609613560246616	0.16703434100926434	-0.6950435156087277	0.4870280311908906	0.9423033838129508	ENSG00000160221
7018.153709328976	-0.1273959195440926	0.1844083229634756	-0.6908360615010039	0.48966857062769054	0.9423033838129508	ENSG00000275895
2343.4865757645875	0.13987368354624433	0.209516575623816	0.66760199344507	0.5043876849042541	0.9625398320256183	ENSG00000185437
363.96270158181505	-0.2919029623778272	0.463879583489308	-0.6292645177054991	0.5291758967134366	0.9930154464608522	ENSG00000212935
446.94157261414915	0.241518039056459	0.3955226168481705	0.6106301606240906	0.5414444509151479	0.9930154464608522	ENSG00000197683
2109.574090624018	-0.14715856113966974	0.24260485649074454	-0.6065771446965403	0.5441315717286828	0.9930154464608522	ENSG00000205670
426.26072683805353	0.2096559505192385	0.3481362404049004	0.6022238600480025	0.5470251353062097	0.9930154464608522	ENSG00000241123
7082.949403620145	0.09986713915067318	0.16677304847406707	0.598820613189201	0.5492925148867196	0.9930154464608522	ENSG00000156265
4693.692386855722	-0.13590350051801783	0.22704849066167584	-0.5985659720615679	0.5494623532240306	0.9930154464608522	ENSG00000156261
5238.5131750826995	0.09972598926852029	0.17781309889838134	0.5608472597708498	0.5749016660909172	0.9930154464608522	ENSG00000160282
4995.659698689142	-0.11316881795859693	0.20412029127746592	-0.5544221853219073	0.5792899464752854	0.9930154464608522	ENSG00000160224
2161.8973055708398	0.11803390796360942	0.21496719373563009	0.549078703184679	0.5829514397748499	0.9930154464608522	ENSG00000183527
2621.91698074959	-0.138861051307139	0.2537051726044506	-0.5473323617395692	0.5841504146276433	0.9930154464608522	ENSG00000159212
3402.8564788319477	-0.10476886906555272	0.1924650799829121	-0.5443526123016942	0.5861988486158674	0.9930154464608522	ENSG00000160213
4128.095068928237	-0.1139479886197588	0.21759032533718176	-0.5236813192093124	0.600500210812444	0.9930154464608522	ENSG00000175894
338.4678670900644	0.19429291692937792	0.3710859369808165	0.5235793048644202	0.6005711787176007	0.9930154464608522	ENSG00000182816
252.37146921270553	0.21785125416000278	0.4163402061977698	0.5232529813767713	0.6007982163073687	0.9930154464608522	ENSG00000160182
12828.390457106514	-0.08012403613216831	0.15654938391133033	-0.5118131680259478	0.6087817735636758	0.9930154464608522	ENSG00000160216
2318.3061706617746	0.15675917389657276	0.30892958102813095	0.5074268814752911	0.6118553281882997	0.9930154464608522	ENSG00000160233
71.03518499610642	0.28428223987383294	0.5618685214115839	0.5059586523189266	0.6128856764050865	0.9930154464608522	ENSG00000206102
24117.699682523496	-0.07582740847378387	0.15193866217121024	-0.4990659216700136	0.6177329441540597	0.9930154464608522	ENSG00000157540
8408.35299348324	0.10183317576694062	0.21933509054831976	0.4642812762534532	0.6424462369078232	0.9930154464608522	ENSG00000171189
180.4439507729514	0.22201254023624456	0.4783036195220044	0.46416654855782635	0.6425284256374029	0.9930154464608522	ENSG00000212933
18470.03773237778	-0.08227471137690931	0.1788138821996417	-0.4601136688316595	0.6454346333537389	0.9930154464608522	ENSG00000159140
8674.767615162267	0.06721098331043589	0.15211700396565303	0.44183741171770424	0.658606864114605	0.9930154464608522	ENSG00000157601
13131.443929433408	0.08352661656043107	0.19091251467572348	0.4375125261028912	0.6617396938724355	0.9930154464608522	ENSG00000159082
10137.929596237469	0.08306575684694192	0.19127579931624833	0.4342721721403139	0.6640908091329458	0.9930154464608522	ENSG00000198862
1092.2930356106872	-0.10329647229486313	0.24178143510498099	-0.4272307849029518	0.6692112408139258	0.9930154464608522	ENSG00000154719
9613.731470496885	0.06936867789063343	0.16695953410901399	0.4154819804740236	0.6777891036958572	0.9930154464608522	ENSG00000160218
8469.27636707405	-0.07549329480194435	0.1818821264307321	-0.4150671442182373	0.6780927507553283	0.9930154464608522	ENSG00000159131
7065.070911099802	0.06869190405096358	0.1666491593987112	0.4121947227265451	0.6801967048724604	0.9930154464608522	ENSG00000183486
3667.002660003639	-0.07977557209562239	0.19540814957908129	-0.4082509980646297	0.6830894106901353	0.9930154464608522	ENSG00000156253
84.4094162120824	0.22316543714112072	0.5512751943121156	0.40481675838795517	0.6856122094274795	0.9930154464608522	ENSG00000186980
3391.6386466705253	0.07668395242355977	0.1911619505792984	0.40114652623692226	0.6883122478181762	0.9930154464608522	ENSG00000154642
10549.27626357626	-0.06745361940806138	0.17281385460629195	-0.39032529863844306	0.6962960183656325	0.9930154464608522	ENSG00000182093
2935.0611183942224	0.08247827220145855	0.21301912283674043	0.38718717410488335	0.6986176446681303	0.9930154464608522	ENSG00000142207
73.73661154821772	0.24398894093590712	0.6375048605778908	0.38272483242674254	0.7019238002097831	0.9930154464608522	ENSG00000206105
1458.388447161477	0.09677353539540616	0.2591566049892825	0.37341720616925145	0.7088379554733095	0.9930154464608522	ENSG00000155304
387.679607355378	0.10502680982078022	0.2854493543124091	0.36793500575178734	0.7129216975175534	0.9930154464608522	ENSG00000156282
173.59710300667308	-0.14195946228910167	0.3938459097886714	-0.36044417057745715	0.7185149999509509	0.9930154464608522	ENSG00000186970
992.7862872447793	-0.1087851910339839	0.310806107609244	-0.3500098240371529	0.7263313249112184	0.9930154464608522	ENSG00000160207
6113.7035975644685	0.058670519997442584	0.16789232474959478	0.3494532587177377	0.7267490556668681	0.9930154464608522	ENSG00000159256
5277.250371983884	0.05351047751600355	0.1592502427630952	0.33601504517394754	0.7368595210384863	0.9930154464608522	ENSG00000159110
2760.7519845742013	-0.07564040194106623	0.22904807449999143	-0.33023810440750534	0.7412200571759708	0.9930154464608522	ENSG00000183844
3810.591015591084	-0.0654829621205976	0.20368703192579637	-0.32148812568712365	0.7478405094009823	0.9930154464608522	ENSG00000142197
95.3730722923466	-0.18955946956823436	0.5986186765338298	-0.31666146914399146	0.751500488413768	0.9930154464608522	ENSG00000244624
4732.519562189239	-0.05823391189277498	0.18515313026372623	-0.3145175661347364	0.7531279770407698	0.9930154464608522	ENSG00000160185
3274.854790519332	-0.06574350031279497	0.2152008007008827	-0.30549840009273393	0.7599865883087107	0.9930154464608522	ENSG00000280071
13920.575213247246	-0.04595685568668806	0.15067248575670064	-0.30501159820842927	0.7603573188752593	0.9930154464608522	ENSG00000160209
20764.46451229605	-0.05115758158123322	0.1677551960364744	-0.30495378259466976	0.7604013527976345	0.9930154464608522	ENSG00000141956
1832.490409146765	0.05933670940225418	0.21148366846869718	0.28057348272751814	0.7790375570703789	0.9930154464608522	ENSG00000278961
7984.911973736475	-0.04603815406721232	0.16454239585450184	-0.27979508763153044	0.7796347207451986	0.9930154464608522	ENSG00000157578
3911.736509615202	0.05265896159054312	0.1919830021013753	0.27428970801663427	0.7838619931448949	0.9930154464608522	ENSG00000160190
1640.1908396533686	0.07684886446716221	0.2894619551164794	0.26548865268404015	0.790633050171304	0.9930154464608522	ENSG00000188992
853.8180278780319	0.06271553159513618	0.23652036685139846	0.2651591168659874	0.7908868879289548	0.9930154464608522	ENSG00000221837
202.79563661868386	0.10249609864581179	0.3878617290080845	0.2642593764224554	0.7915800608192454	0.9930154464608522	ENSG00000184351
6221.647363665007	0.042480599558567804	0.16472645086150908	0.25788572106299207	0.796495105169547	0.9930154464608522	ENSG00000156273
197.54016516434257	0.11092282248778339	0.4466051117549712	0.24836890480698512	0.8038489903027266	0.9930154464608522	ENSG00000186977
1124.858424578963	0.054975056400492286	0.22571750977530192	0.24355689753630125	0.8075740138588342	0.9930154464608522	ENSG00000160256
3511.012878475589	0.0465683615100306	0.19282839355090625	0.24150157895567728	0.8091663928661226	0.9930154464608522	ENSG00000159079
6022.850218582042	0.03851532650613154	0.16307820319276173	0.2361770350180131	0.8132952988981413	0.9930154464608522	ENSG00000156304
402.05926447788363	-0.07920953198190343	0.34040654230252776	-0.2326909801619146	0.8160013737747669	0.9930154464608522	ENSG00000243489
78.80014686354426	-0.11998572235495723	0.5224410310710843	-0.22966366579012387	0.8183531307294782	0.9930154464608522	ENSG00000206104
1406.9213212274672	0.0545824982649348	0.24287904891173623	0.22473119237538858	0.8221883972111668	0.9930154464608522	ENSG00000184221
2781.9169829410644	-0.04314545476805304	0.20459070176067398	-0.21088668447172984	0.8329756947261463	0.9930154464608522	ENSG00000243927
1407.6892914225589	-0.050077705914546786	0.2390289968321552	-0.2095047319707034	0.8340542417730594	0.9930154464608522	ENSG00000183067
1132.8569256041608	-0.04976824271623969	0.24852269947688777	-0.2002563259653795	0.8412801174703612	0.9930154464608522	ENSG00000170262
226.86012903584725	-0.07726984196954834	0.39220767466624434	-0.19701257002505726	0.8438177011055803	0.9930154464608522	ENSG00000274749
270.70539854289353	0.06480254235016164	0.33550347718929663	0.19315013630573782	0.8468413887604987	0.9930154464608522	ENSG00000274559
6197.699627250597	-0.038241731375530885	0.20089460830296113	-0.19035718130304452	0.8490292484988327	0.9930154464608522	ENSG00000173638
11744.221848269859	-0.02889030390996268	0.1579949099633577	-0.18285591552704417	0.8549110739166395	0.9930154464608522	ENSG00000160255
9921.468504040096	0.030468950669059143	0.17214896878417899	0.1769917698854048	0.8595148542019537	0.9930154464608522	ENSG00000177398
3281.3468503545273	0.03981808623324783	0.2297823237819723	0.17328611521497628	0.8624265370445372	0.9930154464608522	ENSG00000274391
231.51100758293262	-0.075099671098828355	0.43687091265224115	-0.17190357362750158	0.8635133370626571	0.9930154464608522	ENSG00000187766
203.25347012127872	-0.06560521968224026	0.3887601948263673	-0.16875498200514494	0.8659893695203857	0.9930154464608522	ENSG00000183640
6513.2808003416885	-0.026982807297734092	0.170739427731653	-0.15803501075417867	0.8744292107634233	0.9930154464608522	ENSG00000160199
10696.982785321763	-0.02357924610111432	0.15938410098376757	-0.1479397628469589	0.8823903072422161	0.9930154464608522	ENSG00000142185
3643.344675184422	0.027592950751577704	0.19345648207417246	0.14263130630587187	0.8865813714007826	0.9930154464608522	ENSG00000160193
5236.763979331289	-0.034749408628820484	0.26579530743437096	-0.13073747977059624	0.8959829822214938	0.9930154464608522	ENSG00000154654
2454.9921327174625	-0.031004867756378472	0.23763953448412772	-0.13047015861095845	0.896194462288092	0.9930154464608522	ENSG00000183421
333.74593204641286	-0.06230140437512821	0.4804331540309076	-0.12967757085956685	0.8968215285672356	0.9930154464608522	ENSG00000182591
3239.196978810707	-0.026851312930248086	0.2082280184939835	-0.1289514884906035	0.8973960348114735	0.9930154464608522	ENSG00000198743
4094.176949782265	-0.0204049074367024	0.1707210499019393	-0.11952191864109789	0.9048618759398459	0.9930154464608522	ENSG00000275464
4308.756046010346	0.029969765981966354	0.25082649997216827	0.11948404967294844	0.90489187602319765	0.9930154464608522	ENSG00000142156
431.41328583048323	-0.039584345587770235	0.343485344091775	-0.11524318655410751	0.9082523687670161	0.9930154464608522	ENSG00000188155
9234.62795611296	-0.018229890032926133	0.16599874338224596	-0.1098194459879018	0.9125525686557865	0.9930154464608522	ENSG00000160179
1274.5027386334941	0.0332882275823804	0.3057265811933555	0.10888234661325505	0.9132958087504597	0.9930154464608522	ENSG00000215454
10252.253177637605	-0.02268067599702136	0.21155980978618957	-0.10720692186263221	0.9146248242282529	0.9930154464608522	ENSG00000157617
25485.506967496527	0.015774564747584006	0.15875275609648146	0.0993656118826502	0.920847985346326	0.9930154464608522	ENSG00000205726
266.4786971414182	-0.04109485538992334	0.45518687560544613	-0.0902812835613129	0.9280636929618169	0.9930154464608522	ENSG00000221864
1659.333479528946	0.018917276742693823	0.21360251769400798	0.08856298580615697	0.9294292254991138	0.9930154464608522	ENSG00000159228
2350.6677642053764	0.0193136348712501	0.22621467188565625	0.08537746340791051	0.9319613093282738	0.9930154464608522	ENSG00000159259
196.4754329412253	-0.02951185157617957	0.3548486111097156	-0.08316744282551188	0.9337183998893734	0.9930154464608522	ENSG00000240432
2685.4701693989205	0.015004885317191788	0.2189377344986085	0.06853494374350143	0.9453598043732189	0.9930154464608522	ENSG00000241837
6677.762536880287	-0.014801117270680437	0.2176363806540039	-0.06800847002786314	0.945778891790124	0.9930154464608522	ENSG00000274276
5027.159000964867	-0.01217608930473289	0.20310684973541648	-0.0599491810374414	0.9521961094989467	0.9930154464608522	ENSG00000154645
5393.672352187236	-0.009749653341108926	0.1681289616654224	-0.05798913669918923	0.9537572816242953	0.9930154464608522	ENSG00000185808
6930.491830278363	0.01013004544575687	0.18989621695975284	0.05334516720732705	0.9574568931832858	0.9930154464608522	ENSG00000159086
7103.069648410244	0.008788833621025203	0.1696712944746298	0.051799178218324714	0.9586887103608461	0.9930154464608522	ENSG00000159147
306.6903110038931	0.019163177760462394	0.4436280144111056	0.04319650053187144	0.9655448946577377	0.9930154464608522	ENSG00000186971
229.18087274101447	-0.020261922144335996	0.522036167433865	-0.038813253579605494	0.9690392779689442	0.9930154464608522	ENSG00000212938
6078.701363963819	-0.0073685897468149355	0.20052335267338864	-0.0367467910773308	0.9706868999321573	0.9930154464608522	ENSG00000156256
231.84993817971508	0.010877310302154908	0.4007848287153051	0.02714002507784928	0.978348051112094	0.9930154464608522	ENSG00000187175
