gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ENSG00000142192	52244.1342318821	3.2178673051163553	0.13830447385487937	23.26654529261874	9.674557826886852e-120	2.215473742357089e-117
ENSG00000142168	5868.692986340959	2.9804831730706765	0.17175554789822647	17.35305327567502	1.8703371305833003e-67	2.141536014517879e-65
ENSG00000285815	1033.792547686791	0.8758773279035101	0.24281975260849245	3.607109053091412	3.09627550781963e-4	0.023634903043023174
ENSG00000275464	3942.6671253333266	0.4700900320334062	0.17029539653024087	2.7604388704067415	0.005772375959462641	0.3304685236792362
ENSG00000180509	7574.268829115359	-0.3951170716637595	0.14922851164763176	-2.6477317725766514	0.008103379130063317	0.3566055200578672
ENSG00000242220	1715.334014595565	0.6227120893144112	0.24486059939137475	2.5431289920151454	0.010986466207790044	0.3566055200578672
ENSG00000142197	3577.043327578882	-0.5261434745931809	0.2091965089780006	-2.5150681393469663	0.011900938019833145	0.3566055200578672
ENSG00000249624	2316.5669866048997	-0.5874343495901823	0.2350768761731189	-2.498903163735998	0.01245783476184689	0.3566055200578672
ENSG00000197683	405.3639449791368	-0.7820859030360375	0.37874495226701416	-2.0649407955268777	0.03892860246628696	0.8291558773358516
ENSG00000241123	465.15959064130936	-0.6890286608976629	0.35081831261927915	-1.9640612707849774	0.049522986874608446	0.8291558773358516
ENSG00000249209	437.27626574951603	-0.6954096004730449	0.3665419148838536	-1.897217131888995	0.05779928666879613	0.8291558773358516
ENSG00000184351	238.8935121019524	-0.8845739601568234	0.4718725200372792	-1.8746036749224975	0.06084726724475806	0.8291558773358516
ENSG00000159261	2995.366092423573	-0.31638749210758216	0.16918096762174814	-1.8701127943360378	0.061468156142201254	0.8291558773358516
ENSG00000142166	2058.0354016519295	-0.48947143521628717	0.2680816916654333	-1.8258294036250298	0.0678759627620996	0.8291558773358516
ENSG00000159212	2371.8423776988484	0.46954198729233826	0.25844635571610725	1.8167870310700411	0.06924972937669072	0.8291558773358516
ENSG00000276289	2725.496178245562	0.34929937402840366	0.19417513712553258	1.798888257267379	0.07203635848063736	0.8291558773358516
ENSG00000275993	2025.7872912944322	-0.42872097726718655	0.24218663660570966	-1.770209055610128	0.07669232135281155	0.8291558773358516
ENSG00000157617	9569.66301538854	0.29501037053200463	0.1682545246377022	1.7533577249541565	0.07954062272568223	0.8291558773358516
ENSG00000141959	17906.102270318934	-1.7928438549846826	1.0347236760308611	-1.7326788750615292	0.08315276128733996	0.8291558773358516
ENSG00000155313	6598.536625701538	-0.2879955588850409	0.16622597277140108	-1.7325545104861622	0.08317488048098719	0.8291558773358516
ENSG00000154734	3925.1539979257454	0.3317683782186028	0.19149351477393084	1.732530621782542	0.08317912981586348	0.8291558773358516
ENSG00000160224	4417.998141633975	-0.3132734810156891	0.1812177960383077	-1.7287125650146749	0.0838605514007814	0.8291558773358516
ENSG00000154645	5071.641713827744	-0.2615690417777872	0.15152901623778428	-1.7261977162665965	0.08431184877093063	0.8291558773358516
ENSG00000159082	14473.792357176964	0.24292728902225344	0.14189757437948095	1.7119904274937476	0.0868984325592159	0.8291558773358516
ENSG00000175894	3985.05078485948	-0.30517657226065953	0.18180424748217439	-1.6785997933881143	0.09323006686874787	0.8381252846458043
ENSG00000205439	110.31486846309895	1.0167473844833481	0.6195226060985469	1.6411788278176487	0.10076029931751665	0.8381252846458043
